game_date,visitor_team,visitor_goals,home_team,home_goals,attendance,game_lenght,game_decided,seasonality
1981-12-15,Los Angeles Kings,4,Buffalo Sabres,3,NaN,NaN,NaN,0
1981-12-15,Quebec Nordiques,7,New York Islanders,10,NaN,NaN,NaN,0
1981-12-15,Minnesota North Stars,2,St. Louis Blues,4,NaN,NaN,NaN,0
1981-12-16,Winnipeg Jets,3,Chicago Black Hawks,3,NaN,NaN,NaN,0
1981-12-16,Edmonton Oilers,7,Colorado Rockies,4,NaN,NaN,NaN,0
1981-12-16,Montreal Canadiens,6,Hartford Whalers,1,NaN,NaN,NaN,0
1981-12-16,Philadelphia Flyers,7,New York Rangers,3,NaN,NaN,NaN,0
1981-12-16,Los Angeles Kings,6,Pittsburgh Penguins,7,NaN,NaN,NaN,0
1981-12-16,Toronto Maple Leafs,6,Vancouver Canucks,6,NaN,NaN,NaN,0
1981-12-17,Montreal Canadiens,5,Boston Bruins,1,NaN,NaN,NaN,0
1981-12-17,Edmonton Oilers,5,Calgary Flames,4,NaN,NaN,NaN,0
1981-12-17,Quebec Nordiques,3,Detroit Red Wings,2,NaN,NaN,NaN,0
1981-12-17,Winnipeg Jets,4,Minnesota North Stars,2,NaN,NaN,NaN,0
1981-12-17,Washington Capitals,1,New York Islanders,4,NaN,NaN,NaN,0
1981-12-17,Buffalo Sabres,1,Philadelphia Flyers,2,NaN,NaN,NaN,0
1981-12-18,Vancouver Canucks,1,Colorado Rockies,3,NaN,NaN,NaN,0
1981-12-19,Colorado Rockies,2,Calgary Flames,5,NaN,NaN,NaN,0
1981-12-19,Minnesota North Stars,6,Edmonton Oilers,9,NaN,NaN,NaN,0
1981-12-19,Los Angeles Kings,5,Hartford Whalers,5,NaN,NaN,NaN,0
1981-12-19,Boston Bruins,2,Montreal Canadiens,5,NaN,NaN,NaN,0
1981-12-19,Detroit Red Wings,1,New York Islanders,5,NaN,NaN,NaN,0
1981-12-19,New York Rangers,3,Pittsburgh Penguins,3,NaN,NaN,NaN,0
1981-12-19,Buffalo Sabres,3,Quebec Nordiques,7,NaN,NaN,NaN,0
1981-12-19,Vancouver Canucks,0,St. Louis Blues,5,NaN,NaN,NaN,0
1981-12-19,Toronto Maple Leafs,8,Winnipeg Jets,4,NaN,NaN,NaN,0
1981-12-19,Chicago Black Hawks,6,Washington Capitals,4,NaN,NaN,NaN,0
1981-12-20,Los Angeles Kings,4,Boston Bruins,6,NaN,NaN,NaN,0
1981-12-20,Hartford Whalers,2,Buffalo Sabres,8,NaN,NaN,NaN,0
1981-12-20,Toronto Maple Leafs,3,Chicago Black Hawks,1,NaN,NaN,NaN,0
1981-12-20,New York Islanders,5,Detroit Red Wings,3,NaN,NaN,NaN,0
1981-12-20,Calgary Flames,7,Edmonton Oilers,5,NaN,NaN,NaN,0
1981-12-20,Washington Capitals,3,New York Rangers,2,NaN,NaN,NaN,0
1981-12-20,Pittsburgh Penguins,1,Philadelphia Flyers,3,NaN,NaN,NaN,0
1981-12-20,St. Louis Blues,4,Winnipeg Jets,5,NaN,NaN,NaN,0
1981-12-22,Los Angeles Kings,2,Colorado Rockies,4,NaN,NaN,NaN,0
1981-12-22,Hartford Whalers,3,Detroit Red Wings,2,NaN,NaN,NaN,0
1981-12-22,Winnipeg Jets,2,New York Islanders,5,NaN,NaN,NaN,0
1981-12-22,Montreal Canadiens,2,Quebec Nordiques,5,NaN,NaN,NaN,0
1981-12-22,Buffalo Sabres,2,St. Louis Blues,3,NaN,NaN,NaN,0
1981-12-22,Minnesota North Stars,4,Vancouver Canucks,4,NaN,NaN,NaN,0
1981-12-23,Philadelphia Flyers,7,Chicago Black Hawks,6,NaN,NaN,NaN,0
1981-12-23,Minnesota North Stars,4,Calgary Flames,4,NaN,NaN,NaN,0
1981-12-23,Vancouver Canucks,1,Edmonton Oilers,6,NaN,NaN,NaN,0
1981-12-23,Colorado Rockies,4,Los Angeles Kings,8,NaN,NaN,NaN,0
1981-12-23,Winnipeg Jets,2,New York Rangers,5,NaN,NaN,NaN,0
1981-12-23,Pittsburgh Penguins,4,Toronto Maple Leafs,4,NaN,NaN,NaN,0
1981-12-23,Boston Bruins,7,Washington Capitals,4,NaN,NaN,NaN,0
1981-12-26,Calgary Flames,3,Colorado Rockies,6,NaN,NaN,NaN,0
1981-12-26,Boston Bruins,9,Hartford Whalers,6,NaN,NaN,NaN,0
1981-12-26,St. Louis Blues,3,Minnesota North Stars,6,NaN,NaN,NaN,0
1981-12-26,Philadelphia Flyers,2,New York Islanders,4,NaN,NaN,NaN,0
1981-12-26,Buffalo Sabres,7,Pittsburgh Penguins,5,NaN,NaN,NaN,0
1981-12-26,Detroit Red Wings,3,Toronto Maple Leafs,8,NaN,NaN,NaN,0
1981-12-26,Los Angeles Kings,2,Vancouver Canucks,2,NaN,NaN,NaN,0
1981-12-26,Chicago Black Hawks,3,Winnipeg Jets,2,NaN,NaN,NaN,0
1981-12-26,New York Rangers,4,Washington Capitals,4,NaN,NaN,NaN,0
1981-12-27,Washington Capitals,2,Buffalo Sabres,3,NaN,NaN,NaN,0
1981-12-27,St. Louis Blues,4,Chicago Black Hawks,3,NaN,NaN,NaN,0
1981-12-27,Los Angeles Kings,3,Edmonton Oilers,10,NaN,NaN,NaN,0
1981-12-27,Toronto Maple Leafs,3,Hartford Whalers,7,NaN,NaN,NaN,0
1981-12-27,Quebec Nordiques,3,Montreal Canadiens,6,NaN,NaN,NaN,0
1981-12-27,Pittsburgh Penguins,3,New York Rangers,5,NaN,NaN,NaN,0
1981-12-27,Detroit Red Wings,2,Winnipeg Jets,2,NaN,NaN,NaN,0
1981-12-28,Philadelphia Flyers,7,Calgary Flames,4,NaN,NaN,NaN,0
1981-12-28,Colorado Rockies,4,Minnesota North Stars,4,NaN,NaN,NaN,0
1981-12-29,Montreal Canadiens,5,New York Islanders,4,NaN,NaN,NaN,0
1981-12-29,Chicago Black Hawks,1,Quebec Nordiques,8,NaN,NaN,NaN,0
1981-12-29,Hartford Whalers,1,St. Louis Blues,6,NaN,NaN,NaN,0
1981-12-29,Boston Bruins,5,Vancouver Canucks,3,NaN,NaN,NaN,0
1981-12-30,Boston Bruins,4,Calgary Flames,2,NaN,NaN,NaN,0
1981-12-30,Los Angeles Kings,2,Colorado Rockies,3,NaN,NaN,NaN,0
1981-12-30,Philadelphia Flyers,5,Edmonton Oilers,7,NaN,NaN,NaN,0
1981-12-30,Chicago Black Hawks,3,Montreal Canadiens,6,NaN,NaN,NaN,0
1981-12-30,New York Islanders,4,New York Rangers,6,NaN,NaN,NaN,0
1981-12-30,Washington Capitals,2,Pittsburgh Penguins,6,NaN,NaN,NaN,0
1981-12-30,St. Louis Blues,6,Toronto Maple Leafs,4,NaN,NaN,NaN,0
1981-12-30,Hartford Whalers,6,Winnipeg Jets,1,NaN,NaN,NaN,0
1981-12-31,Minnesota North Stars,2,Buffalo Sabres,4,NaN,NaN,NaN,0
1981-12-31,Toronto Maple Leafs,5,Detroit Red Wings,2,NaN,NaN,NaN,0
1981-12-31,Edmonton Oilers,1,Vancouver Canucks,3,NaN,NaN,NaN,0
1982-01-02,Detroit Red Wings,3,Colorado Rockies,1,NaN,NaN,NaN,0
1982-01-02,Boston Bruins,4,Edmonton Oilers,4,NaN,NaN,NaN,0
1982-01-02,Calgary Flames,5,Los Angeles Kings,5,NaN,NaN,NaN,0
1982-01-02,New York Rangers,6,Montreal Canadiens,5,NaN,NaN,NaN,0
1982-01-02,Chicago Black Hawks,3,New York Islanders,5,NaN,NaN,NaN,0
1982-01-02,Hartford Whalers,4,Pittsburgh Penguins,9,NaN,NaN,NaN,0
1982-01-02,Buffalo Sabres,3,Quebec Nordiques,6,NaN,NaN,NaN,0
1982-01-02,Philadelphia Flyers,5,St. Louis Blues,3,NaN,NaN,NaN,0
1982-01-02,Minnesota North Stars,6,Toronto Maple Leafs,2,NaN,NaN,NaN,0
1982-01-02,Vancouver Canucks,2,Washington Capitals,5,NaN,NaN,NaN,0
1982-01-03,Montreal Canadiens,2,Buffalo Sabres,3,NaN,NaN,NaN,0
1982-01-03,Detroit Red Wings,3,Chicago Black Hawks,4,NaN,NaN,NaN,0
1982-01-03,Pittsburgh Penguins,6,Hartford Whalers,4,NaN,NaN,NaN,0
1982-01-03,Washington Capitals,4,New York Rangers,3,NaN,NaN,NaN,0
1982-01-03,Boston Bruins,8,Winnipeg Jets,5,NaN,NaN,NaN,0
1982-01-04,Vancouver Canucks,1,New York Islanders,4,NaN,NaN,NaN,0
1982-01-05,Colorado Rockies,4,Calgary Flames,5,NaN,NaN,NaN,0
1982-01-05,Boston Bruins,1,Montreal Canadiens,3,NaN,NaN,NaN,0
1982-01-05,Los Angeles Kings,3,Philadelphia Flyers,5,NaN,NaN,NaN,0
1982-01-05,Washington Capitals,0,Quebec Nordiques,3,NaN,NaN,NaN,0
1982-01-05,Minnesota North Stars,1,St. Louis Blues,4,NaN,NaN,NaN,0
1982-01-06,Detroit Red Wings,2,Buffalo Sabres,5,NaN,NaN,NaN,0
1982-01-06,Pittsburgh Penguins,3,Chicago Black Hawks,6,NaN,NaN,NaN,0
1982-01-06,Colorado Rockies,3,Edmonton Oilers,5,NaN,NaN,NaN,0
1982-01-06,Winnipeg Jets,5,Hartford Whalers,3,NaN,NaN,NaN,0
1982-01-06,Toronto Maple Leafs,3,Minnesota North Stars,3,NaN,NaN,NaN,0
1982-01-07,Winnipeg Jets,6,Boston Bruins,8,NaN,NaN,NaN,0
1982-01-07,Toronto Maple Leafs,4,Calgary Flames,4,NaN,NaN,NaN,0
1982-01-07,Pittsburgh Penguins,4,Detroit Red Wings,5,NaN,NaN,NaN,0
1982-01-07,Vancouver Canucks,1,New York Rangers,4,NaN,NaN,NaN,0
1982-01-07,New York Islanders,5,Philadelphia Flyers,4,NaN,NaN,NaN,0
1982-01-07,Los Angeles Kings,3,Washington Capitals,3,NaN,NaN,NaN,0
1982-01-08,St. Louis Blues,1,Colorado Rockies,7,NaN,NaN,NaN,0
1982-01-09,Winnipeg Jets,4,Detroit Red Wings,2,NaN,NaN,NaN,0
1982-01-09,Calgary Flames,2,Edmonton Oilers,7,NaN,NaN,NaN,0
1982-01-09,Buffalo Sabres,3,Hartford Whalers,2,NaN,NaN,NaN,0
1982-01-09,Montreal Canadiens,3,Minnesota North Stars,3,NaN,NaN,NaN,0
1982-01-09,Philadelphia Flyers,1,New York Islanders,3,NaN,NaN,NaN,0
1982-01-09,Chicago Black Hawks,5,New York Rangers,7,NaN,NaN,NaN,0
1982-01-09,Vancouver Canucks,3,Pittsburgh Penguins,4,NaN,NaN,NaN,0
1982-01-09,Boston Bruins,1,Quebec Nordiques,6,NaN,NaN,NaN,0
1982-01-09,Washington Capitals,4,St. Louis Blues,7,NaN,NaN,NaN,0
1982-01-09,Los Angeles Kings,3,Toronto Maple Leafs,5,NaN,NaN,NaN,0
1982-01-10,Los Angeles Kings,4,Buffalo Sabres,6,NaN,NaN,NaN,0
1982-01-10,Vancouver Canucks,2,Chicago Black Hawks,3,NaN,NaN,NaN,0
1982-01-10,Edmonton Oilers,1,Calgary Flames,5,NaN,NaN,NaN,0
1982-01-10,Colorado Rockies,4,Philadelphia Flyers,5,NaN,NaN,NaN,0
1982-01-10,Montreal Canadiens,4,Winnipeg Jets,4,NaN,NaN,NaN,0
1982-01-11,Toronto Maple Leafs,2,Boston Bruins,5,NaN,NaN,NaN,0
1982-01-11,Minnesota North Stars,3,New York Rangers,5,NaN,NaN,NaN,0
1982-01-11,Hartford Whalers,2,Quebec Nordiques,6,NaN,NaN,NaN,0
1982-01-12,Los Angeles Kings,1,Montreal Canadiens,2,NaN,NaN,NaN,0
1982-01-13,Chicago Black Hawks,2,Buffalo Sabres,6,NaN,NaN,NaN,0
1982-01-13,New York Rangers,2,Minnesota North Stars,0,NaN,NaN,NaN,0
1982-01-13,Quebec Nordiques,4,St. Louis Blues,2,NaN,NaN,NaN,0
1982-01-13,Colorado Rockies,1,Toronto Maple Leafs,2,NaN,NaN,NaN,0
1982-01-13,Calgary Flames,1,Vancouver Canucks,5,NaN,NaN,NaN,0
1982-01-13,Pittsburgh Penguins,1,Winnipeg Jets,6,NaN,NaN,NaN,0
1982-01-13,Edmonton Oilers,6,Washington Capitals,6,NaN,NaN,NaN,0
1982-01-14,New York Islanders,4,Boston Bruins,5,NaN,NaN,NaN,0
1982-01-14,Los Angeles Kings,2,Calgary Flames,5,NaN,NaN,NaN,0
1982-01-14,Colorado Rockies,1,Detroit Red Wings,3,NaN,NaN,NaN,0
1982-01-14,Edmonton Oilers,2,Philadelphia Flyers,8,NaN,NaN,NaN,0
1982-01-15,Toronto Maple Leafs,2,Buffalo Sabres,8,NaN,NaN,NaN,0
1982-01-15,Los Angeles Kings,3,Vancouver Canucks,3,NaN,NaN,NaN,0
1982-01-15,New York Rangers,4,Winnipeg Jets,4,NaN,NaN,NaN,0
1982-01-16,Hartford Whalers,3,Boston Bruins,3,NaN,NaN,NaN,0
1982-01-16,Pittsburgh Penguins,0,Calgary Flames,4,NaN,NaN,NaN,0
1982-01-16,Washington Capitals,5,Detroit Red Wings,5,NaN,NaN,NaN,0
1982-01-16,Quebec Nordiques,1,Minnesota North Stars,4,NaN,NaN,NaN,0
1982-01-16,Philadelphia Flyers,4,Montreal Canadiens,2,NaN,NaN,NaN,0
1982-01-16,Chicago Black Hawks,6,St. Louis Blues,8,NaN,NaN,NaN,0
1982-01-16,Edmonton Oilers,1,Toronto Maple Leafs,7,NaN,NaN,NaN,0
1982-01-17,Hartford Whalers,1,Buffalo Sabres,7,NaN,NaN,NaN,0
1982-01-17,Calgary Flames,5,Colorado Rockies,3,NaN,NaN,NaN,0
1982-01-17,Edmonton Oilers,4,Detroit Red Wings,4,NaN,NaN,NaN,0
1982-01-17,Chicago Black Hawks,5,Minnesota North Stars,7,NaN,NaN,NaN,0
1982-01-17,Boston Bruins,3,Philadelphia Flyers,7,NaN,NaN,NaN,0
1982-01-17,Pittsburgh Penguins,3,Vancouver Canucks,3,NaN,NaN,NaN,0
1982-01-17,Quebec Nordiques,7,Winnipeg Jets,5,NaN,NaN,NaN,0
1982-01-17,New York Islanders,2,Washington Capitals,2,NaN,NaN,NaN,0
1982-01-18,New York Rangers,2,Toronto Maple Leafs,6,NaN,NaN,NaN,0
1982-01-19,Colorado Rockies,4,Los Angeles Kings,4,NaN,NaN,NaN,0
1982-01-19,Buffalo Sabres,2,Montreal Canadiens,2,NaN,NaN,NaN,0
1982-01-19,Philadelphia Flyers,2,Quebec Nordiques,2,NaN,NaN,NaN,0
1982-01-19,St. Louis Blues,5,Vancouver Canucks,4,NaN,NaN,NaN,0
1982-01-20,Detroit Red Wings,5,Chicago Black Hawks,4,NaN,NaN,NaN,0
1982-01-20,Minnesota North Stars,3,Colorado Rockies,1,NaN,NaN,NaN,0
1982-01-20,St. Louis Blues,6,Edmonton Oilers,8,NaN,NaN,NaN,0
1982-01-20,Quebec Nordiques,2,Hartford Whalers,4,NaN,NaN,NaN,0
1982-01-20,New York Islanders,2,New York Rangers,3,NaN,NaN,NaN,0
1982-01-20,Boston Bruins,4,Pittsburgh Penguins,5,NaN,NaN,NaN,0
1982-01-20,Calgary Flames,4,Toronto Maple Leafs,4,NaN,NaN,NaN,0
1982-01-20,Washington Capitals,0,Winnipeg Jets,3,NaN,NaN,NaN,0
1982-01-21,Toronto Maple Leafs,2,Boston Bruins,4,NaN,NaN,NaN,0
1982-01-21,Calgary Flames,7,Detroit Red Wings,4,NaN,NaN,NaN,0
1982-01-21,Minnesota North Stars,3,Los Angeles Kings,3,NaN,NaN,NaN,0
1982-01-21,Pittsburgh Penguins,1,New York Islanders,6,NaN,NaN,NaN,0
1982-01-21,Montreal Canadiens,4,Philadelphia Flyers,2,NaN,NaN,NaN,0
1982-01-22,Quebec Nordiques,3,Buffalo Sabres,5,NaN,NaN,NaN,0
1982-01-22,Edmonton Oilers,4,Vancouver Canucks,3,NaN,NaN,NaN,0
1982-01-22,Chicago Black Hawks,5,Winnipeg Jets,6,NaN,NaN,NaN,0
1982-01-23,Washington Capitals,1,Boston Bruins,3,NaN,NaN,NaN,0
1982-01-23,Los Angeles Kings,3,Colorado Rockies,3,NaN,NaN,NaN,0
1982-01-23,Hartford Whalers,2,Detroit Red Wings,2,NaN,NaN,NaN,0
1982-01-23,Chicago Black Hawks,4,Minnesota North Stars,8,NaN,NaN,NaN,0
1982-01-23,Calgary Flames,2,Montreal Canadiens,6,NaN,NaN,NaN,0
1982-01-23,New York Rangers,1,New York Islanders,6,NaN,NaN,NaN,0
1982-01-23,Philadelphia Flyers,5,Pittsburgh Penguins,5,NaN,NaN,NaN,0
1982-01-23,Buffalo Sabres,3,Quebec Nordiques,2,NaN,NaN,NaN,0
1982-01-23,Toronto Maple Leafs,2,St. Louis Blues,6,NaN,NaN,NaN,0
1982-01-24,Colorado Rockies,4,Edmonton Oilers,7,NaN,NaN,NaN,0
1982-01-24,Washington Capitals,4,New York Rangers,4,NaN,NaN,NaN,0
1982-01-24,Los Angeles Kings,5,Vancouver Canucks,5,NaN,NaN,NaN,0
1982-01-25,Calgary Flames,3,Boston Bruins,3,NaN,NaN,NaN,0
1982-01-25,Hartford Whalers,6,Chicago Black Hawks,5,NaN,NaN,NaN,0
1982-01-25,Minnesota North Stars,9,Toronto Maple Leafs,2,NaN,NaN,NaN,0
1982-01-26,Philadelphia Flyers,4,Colorado Rockies,7,NaN,NaN,NaN,0
1982-01-26,Winnipeg Jets,3,Detroit Red Wings,3,NaN,NaN,NaN,0
1982-01-26,Pittsburgh Penguins,2,New York Islanders,9,NaN,NaN,NaN,0
1982-01-26,Montreal Canadiens,8,Quebec Nordiques,3,NaN,NaN,NaN,0
1982-01-26,Edmonton Oilers,6,St. Louis Blues,4,NaN,NaN,NaN,0
1982-01-27,Edmonton Oilers,3,Chicago Black Hawks,3,NaN,NaN,NaN,0
1982-01-27,Calgary Flames,1,Hartford Whalers,3,NaN,NaN,NaN,0
1982-01-27,Philadelphia Flyers,4,Los Angeles Kings,4,NaN,NaN,NaN,0
1982-01-27,Detroit Red Wings,6,Minnesota North Stars,8,NaN,NaN,NaN,0
1982-01-27,New York Islanders,6,Pittsburgh Penguins,3,NaN,NaN,NaN,0
1982-01-27,Winnipeg Jets,4,Toronto Maple Leafs,3,NaN,NaN,NaN,0
1982-01-27,Buffalo Sabres,3,Vancouver Canucks,4,NaN,NaN,NaN,0
1982-01-27,New York Rangers,5,Washington Capitals,4,NaN,NaN,NaN,0
1982-01-28,Montreal Canadiens,6,Boston Bruins,3,NaN,NaN,NaN,0
1982-01-28,Minnesota North Stars,3,St. Louis Blues,8,NaN,NaN,NaN,0
1982-01-29,New York Rangers,5,Colorado Rockies,2,NaN,NaN,NaN,0
1982-01-29,Buffalo Sabres,1,Edmonton Oilers,3,NaN,NaN,NaN,0
1982-01-30,Buffalo Sabres,2,Calgary Flames,3,NaN,NaN,NaN,0
1982-01-30,Boston Bruins,2,Hartford Whalers,3,NaN,NaN,NaN,0
1982-01-30,St. Louis Blues,4,Los Angeles Kings,7,NaN,NaN,NaN,0
1982-01-30,Detroit Red Wings,3,Montreal Canadiens,5,NaN,NaN,NaN,0
1982-01-30,Minnesota North Stars,2,New York Islanders,4,NaN,NaN,NaN,0
1982-01-30,Winnipeg Jets,1,Pittsburgh Penguins,2,NaN,NaN,NaN,0
1982-01-30,Quebec Nordiques,2,Toronto Maple Leafs,2,NaN,NaN,NaN,0
1982-01-30,Philadelphia Flyers,2,Vancouver Canucks,4,NaN,NaN,NaN,0
1982-01-30,Chicago Black Hawks,2,Washington Capitals,5,NaN,NaN,NaN,0
1982-01-31,Colorado Rockies,2,Boston Bruins,4,NaN,NaN,NaN,0
1982-01-31,Toronto Maple Leafs,5,Chicago Black Hawks,2,NaN,NaN,NaN,0
1982-01-31,Philadelphia Flyers,4,Edmonton Oilers,7,NaN,NaN,NaN,0
1982-01-31,Quebec Nordiques,4,Hartford Whalers,4,NaN,NaN,NaN,0
1982-01-31,New York Rangers,6,Los Angeles Kings,3,NaN,NaN,NaN,0
1982-01-31,Pittsburgh Penguins,3,Washington Capitals,8,NaN,NaN,NaN,0
1982-02-02,Montreal Canadiens,5,Calgary Flames,3,NaN,NaN,NaN,0
1982-02-02,Hartford Whalers,5,Los Angeles Kings,3,NaN,NaN,NaN,0
1982-02-02,Washington Capitals,6,New York Islanders,7,NaN,NaN,NaN,0
1982-02-02,Colorado Rockies,7,Quebec Nordiques,8,NaN,NaN,NaN,0
1982-02-02,Winnipeg Jets,6,St. Louis Blues,10,NaN,NaN,NaN,0
1982-02-02,New York Rangers,4,Vancouver Canucks,3,NaN,NaN,NaN,0
1982-02-03,Boston Bruins,5,Buffalo Sabres,2,NaN,NaN,NaN,0
1982-02-03,St. Louis Blues,5,Chicago Black Hawks,9,NaN,NaN,NaN,0
1982-02-03,Montreal Canadiens,6,Edmonton Oilers,3,NaN,NaN,NaN,0
1982-02-03,Minnesota North Stars,9,Pittsburgh Penguins,6,NaN,NaN,NaN,0
1982-02-03,Toronto Maple Leafs,1,Vancouver Canucks,3,NaN,NaN,NaN,0
1982-02-04,Buffalo Sabres,2,Boston Bruins,5,NaN,NaN,NaN,0
1982-02-04,New York Rangers,4,Calgary Flames,4,NaN,NaN,NaN,0
1982-02-04,Chicago Black Hawks,4,Detroit Red Wings,6,NaN,NaN,NaN,0
1982-02-04,Minnesota North Stars,3,Philadelphia Flyers,3,NaN,NaN,NaN,0
1982-02-04,New York Islanders,5,Washington Capitals,2,NaN,NaN,NaN,0
1982-02-05,Hartford Whalers,4,Colorado Rockies,4,NaN,NaN,NaN,0
1982-02-05,Calgary Flames,4,Winnipeg Jets,6,NaN,NaN,NaN,0
1982-02-06,Chicago Black Hawks,4,Boston Bruins,3,NaN,NaN,NaN,0
1982-02-06,Montreal Canadiens,5,Colorado Rockies,3,NaN,NaN,NaN,0
1982-02-06,Toronto Maple Leafs,1,Edmonton Oilers,5,NaN,NaN,NaN,0
1982-02-06,Vancouver Canucks,4,Los Angeles Kings,5,NaN,NaN,NaN,0
1982-02-06,Detroit Red Wings,2,New York Islanders,6,NaN,NaN,NaN,0
1982-02-06,Washington Capitals,6,Pittsburgh Penguins,4,NaN,NaN,NaN,0
1982-02-06,Philadelphia Flyers,3,Quebec Nordiques,4,NaN,NaN,NaN,0
1982-02-06,Hartford Whalers,4,St. Louis Blues,2,NaN,NaN,NaN,0
1982-02-07,New York Islanders,7,Buffalo Sabres,3,NaN,NaN,NaN,0
1982-02-07,Minnesota North Stars,2,Chicago Black Hawks,5,NaN,NaN,NaN,0
1982-02-07,Toronto Maple Leafs,2,Calgary Flames,8,NaN,NaN,NaN,0
1982-02-07,St. Louis Blues,5,Detroit Red Wings,8,NaN,NaN,NaN,0
1982-02-07,New York Rangers,4,Edmonton Oilers,8,NaN,NaN,NaN,0
1982-02-07,Montreal Canadiens,7,Los Angeles Kings,2,NaN,NaN,NaN,0
1982-02-07,Pittsburgh Penguins,4,Philadelphia Flyers,5,NaN,NaN,NaN,0
1982-02-07,Quebec Nordiques,5,Washington Capitals,5,NaN,NaN,NaN,0
1982-02-10,Winnipeg Jets,3,Buffalo Sabres,4,NaN,NaN,NaN,0
1982-02-10,Hartford Whalers,3,Pittsburgh Penguins,3,NaN,NaN,NaN,0
1982-02-10,New York Rangers,3,St. Louis Blues,3,NaN,NaN,NaN,0
1982-02-10,Vancouver Canucks,4,Toronto Maple Leafs,1,NaN,NaN,NaN,0
1982-02-11,New York Islanders,8,Chicago Black Hawks,2,NaN,NaN,NaN,0
1982-02-11,Washington Capitals,5,Calgary Flames,3,NaN,NaN,NaN,0
1982-02-11,Vancouver Canucks,4,Detroit Red Wings,4,NaN,NaN,NaN,0
1982-02-11,Quebec Nordiques,4,Los Angeles Kings,4,NaN,NaN,NaN,0
1982-02-11,Boston Bruins,4,Minnesota North Stars,2,NaN,NaN,NaN,0
1982-02-11,Pittsburgh Penguins,2,Montreal Canadiens,4,NaN,NaN,NaN,0
1982-02-11,Buffalo Sabres,4,Philadelphia Flyers,6,NaN,NaN,NaN,0
1982-02-12,Quebec Nordiques,2,Colorado Rockies,9,NaN,NaN,NaN,0
1982-02-12,Washington Capitals,3,Edmonton Oilers,5,NaN,NaN,NaN,0
1982-02-13,Boston Bruins,3,Calgary Flames,6,NaN,NaN,NaN,0
1982-02-13,New York Rangers,3,Hartford Whalers,2,NaN,NaN,NaN,0
1982-02-13,Detroit Red Wings,1,Minnesota North Stars,6,NaN,NaN,NaN,0
1982-02-13,Winnipeg Jets,3,Montreal Canadiens,7,NaN,NaN,NaN,0
1982-02-13,Philadelphia Flyers,2,New York Islanders,8,NaN,NaN,NaN,0
1982-02-13,Los Angeles Kings,3,Pittsburgh Penguins,3,NaN,NaN,NaN,0
1982-02-13,Vancouver Canucks,3,St. Louis Blues,2,NaN,NaN,NaN,0
1982-02-13,Chicago Black Hawks,6,Toronto Maple Leafs,4,NaN,NaN,NaN,0
1982-02-14,Washington Capitals,3,Colorado Rockies,5,NaN,NaN,NaN,0
1982-02-14,Boston Bruins,2,Edmonton Oilers,2,NaN,NaN,NaN,0
1982-02-14,New York Islanders,9,Hartford Whalers,1,NaN,NaN,NaN,0
1982-02-14,Quebec Nordiques,2,New York Rangers,5,NaN,NaN,NaN,0
1982-02-14,Los Angeles Kings,4,Philadelphia Flyers,6,NaN,NaN,NaN,0
1982-02-15,Vancouver Canucks,4,Chicago Black Hawks,1,NaN,NaN,NaN,0
1982-02-15,Minnesota North Stars,3,Toronto Maple Leafs,3,NaN,NaN,NaN,0
1982-02-16,Hartford Whalers,2,Calgary Flames,7,NaN,NaN,NaN,0
1982-02-16,Colorado Rockies,3,Montreal Canadiens,3,NaN,NaN,NaN,0
1982-02-16,Pittsburgh Penguins,2,New York Islanders,6,NaN,NaN,NaN,0
1982-02-16,Winnipeg Jets,3,Quebec Nordiques,7,NaN,NaN,NaN,0
1982-02-16,Buffalo Sabres,2,St. Louis Blues,1,NaN,NaN,NaN,0
1982-02-17,Buffalo Sabres,3,Chicago Black Hawks,2,NaN,NaN,NaN,0
1982-02-17,Minnesota North Stars,4,Edmonton Oilers,7,NaN,NaN,NaN,0
1982-02-17,Washington Capitals,5,Los Angeles Kings,2,NaN,NaN,NaN,0
1982-02-17,New York Rangers,5,Pittsburgh Penguins,3,NaN,NaN,NaN,0
1982-02-17,Detroit Red Wings,3,Toronto Maple Leafs,3,NaN,NaN,NaN,0
1982-02-17,Boston Bruins,3,Vancouver Canucks,6,NaN,NaN,NaN,0
1982-02-18,Minnesota North Stars,2,Calgary Flames,2,NaN,NaN,NaN,0
1982-02-18,Toronto Maple Leafs,3,Detroit Red Wings,4,NaN,NaN,NaN,0
1982-02-18,St. Louis Blues,3,Montreal Canadiens,5,NaN,NaN,NaN,0
1982-02-18,Colorado Rockies,4,New York Rangers,4,NaN,NaN,NaN,0
1982-02-18,New York Islanders,7,Philadelphia Flyers,4,NaN,NaN,NaN,0
1982-02-19,Hartford Whalers,4,Edmonton Oilers,7,NaN,NaN,NaN,0
1982-02-19,Quebec Nordiques,4,Winnipeg Jets,4,NaN,NaN,NaN,0
1982-02-20,Boston Bruins,7,Detroit Red Wings,5,NaN,NaN,NaN,0
1982-02-20,Calgary Flames,2,Los Angeles Kings,6,NaN,NaN,NaN,0
1982-02-20,Washington Capitals,3,Minnesota North Stars,7,NaN,NaN,NaN,0
1982-02-20,Buffalo Sabres,2,Montreal Canadiens,2,NaN,NaN,NaN,0
1982-02-20,Colorado Rockies,2,New York Islanders,3,NaN,NaN,NaN,0
1982-02-20,Philadelphia Flyers,5,Pittsburgh Penguins,6,NaN,NaN,NaN,0
