game_date,visitor_team,visitor_goals,home_team,home_goals,attendance,game_lenght,game_decided,seasonality
1986-12-14,New York Rangers,3,Washington Capitals,1,NaN,NaN,NaN,0
1986-12-15,Minnesota North Stars,4,New York Rangers,3,NaN,NaN,NaN,0
1986-12-16,Detroit Red Wings,3,Calgary Flames,8,NaN,NaN,NaN,0
1986-12-16,Minnesota North Stars,2,New York Islanders,4,NaN,NaN,NaN,0
1986-12-16,Montreal Canadiens,4,St. Louis Blues,2,NaN,NaN,NaN,0
1986-12-17,Winnipeg Jets,1,Chicago Blackhawks,5,NaN,NaN,NaN,0
1986-12-17,Quebec Nordiques,3,Edmonton Oilers,5,NaN,NaN,NaN,0
1986-12-17,Buffalo Sabres,3,Hartford Whalers,4,NaN,NaN,NaN,0
1986-12-17,Pittsburgh Penguins,0,Los Angeles Kings,3,NaN,NaN,NaN,0
1986-12-17,Toronto Maple Leafs,2,New Jersey Devils,3,NaN,NaN,OT,0
1986-12-17,Washington Capitals,1,New York Rangers,6,NaN,NaN,NaN,0
1986-12-17,Detroit Red Wings,5,Vancouver Canucks,4,NaN,NaN,NaN,0
1986-12-18,Hartford Whalers,6,Boston Bruins,5,NaN,NaN,NaN,0
1986-12-18,Quebec Nordiques,2,Calgary Flames,6,NaN,NaN,NaN,0
1986-12-18,New York Islanders,4,Philadelphia Flyers,9,NaN,NaN,NaN,0
1986-12-18,Winnipeg Jets,3,St. Louis Blues,3,NaN,NaN,OT,0
1986-12-18,Minnesota North Stars,6,Toronto Maple Leafs,5,NaN,NaN,OT,0
1986-12-19,Montreal Canadiens,2,Buffalo Sabres,3,NaN,NaN,NaN,0
1986-12-19,Vancouver Canucks,2,Edmonton Oilers,4,NaN,NaN,NaN,0
1986-12-19,Washington Capitals,4,New Jersey Devils,6,NaN,NaN,NaN,0
1986-12-20,Chicago Blackhawks,6,Boston Bruins,2,NaN,NaN,NaN,0
1986-12-20,Hartford Whalers,2,Detroit Red Wings,2,NaN,NaN,OT,0
1986-12-20,Los Angeles Kings,8,Edmonton Oilers,8,NaN,NaN,OT,0
1986-12-20,Quebec Nordiques,4,Minnesota North Stars,1,NaN,NaN,NaN,0
1986-12-20,New Jersey Devils,2,Montreal Canadiens,5,NaN,NaN,NaN,0
1986-12-20,New York Rangers,2,New York Islanders,5,NaN,NaN,NaN,0
1986-12-20,Philadelphia Flyers,6,Pittsburgh Penguins,4,NaN,NaN,NaN,0
1986-12-20,Buffalo Sabres,4,Toronto Maple Leafs,5,NaN,NaN,OT,0
1986-12-20,Calgary Flames,5,Vancouver Canucks,3,NaN,NaN,NaN,0
1986-12-20,St. Louis Blues,3,Washington Capitals,5,NaN,NaN,NaN,0
1986-12-21,Detroit Red Wings,4,Chicago Blackhawks,7,NaN,NaN,NaN,0
1986-12-21,Hartford Whalers,4,New York Rangers,3,NaN,NaN,OT,0
1986-12-21,St. Louis Blues,6,Philadelphia Flyers,7,NaN,NaN,NaN,0
1986-12-21,Quebec Nordiques,4,Winnipeg Jets,4,NaN,NaN,OT,0
1986-12-22,Los Angeles Kings,5,Calgary Flames,3,NaN,NaN,NaN,0
1986-12-22,Pittsburgh Penguins,4,Montreal Canadiens,4,NaN,NaN,OT,0
1986-12-23,Philadelphia Flyers,1,Buffalo Sabres,2,NaN,NaN,NaN,0
1986-12-23,Chicago Blackhawks,1,Detroit Red Wings,3,NaN,NaN,NaN,0
1986-12-23,Winnipeg Jets,2,Edmonton Oilers,1,NaN,NaN,NaN,0
1986-12-23,Boston Bruins,0,Hartford Whalers,2,NaN,NaN,NaN,0
1986-12-23,Toronto Maple Leafs,4,Minnesota North Stars,3,NaN,NaN,OT,0
1986-12-23,Pittsburgh Penguins,3,New York Islanders,4,NaN,NaN,OT,0
1986-12-23,New Jersey Devils,5,New York Rangers,8,NaN,NaN,NaN,0
1986-12-23,Los Angeles Kings,4,Vancouver Canucks,6,NaN,NaN,NaN,0
1986-12-26,Pittsburgh Penguins,3,Buffalo Sabres,3,NaN,NaN,OT,0
1986-12-26,St. Louis Blues,6,Chicago Blackhawks,8,NaN,NaN,NaN,0
1986-12-26,Toronto Maple Leafs,2,Detroit Red Wings,4,NaN,NaN,NaN,0
1986-12-26,Montreal Canadiens,1,Hartford Whalers,1,NaN,NaN,OT,0
1986-12-26,Winnipeg Jets,2,Minnesota North Stars,4,NaN,NaN,NaN,0
1986-12-26,New York Rangers,7,New Jersey Devils,4,NaN,NaN,NaN,0
1986-12-26,New York Islanders,1,Washington Capitals,2,NaN,NaN,NaN,0
1986-12-27,Boston Bruins,1,Los Angeles Kings,2,NaN,NaN,OT,0
1986-12-27,Hartford Whalers,2,Montreal Canadiens,6,NaN,NaN,NaN,0
1986-12-27,New York Islanders,3,Pittsburgh Penguins,3,NaN,NaN,OT,0
1986-12-27,New Jersey Devils,2,Quebec Nordiques,2,NaN,NaN,OT,0
1986-12-27,New York Rangers,2,St. Louis Blues,3,NaN,NaN,NaN,0
1986-12-27,Detroit Red Wings,5,Toronto Maple Leafs,5,NaN,NaN,OT,0
1986-12-27,Philadelphia Flyers,2,Vancouver Canucks,4,NaN,NaN,NaN,0
1986-12-28,Calgary Flames,4,Buffalo Sabres,1,NaN,NaN,NaN,0
1986-12-28,Washington Capitals,5,Chicago Blackhawks,7,NaN,NaN,NaN,0
1986-12-28,Philadelphia Flyers,4,Edmonton Oilers,6,NaN,NaN,NaN,0
1986-12-28,Minnesota North Stars,4,Winnipeg Jets,5,NaN,NaN,NaN,0
1986-12-30,Philadelphia Flyers,1,Los Angeles Kings,4,NaN,NaN,NaN,0
1986-12-30,Calgary Flames,4,New Jersey Devils,3,NaN,NaN,NaN,0
1986-12-30,Chicago Blackhawks,5,New York Islanders,3,NaN,NaN,NaN,0
1986-12-30,New York Rangers,5,Pittsburgh Penguins,3,NaN,NaN,NaN,0
1986-12-30,Montreal Canadiens,3,Quebec Nordiques,6,NaN,NaN,NaN,0
1986-12-30,Boston Bruins,3,St. Louis Blues,4,NaN,NaN,NaN,0
1986-12-30,Edmonton Oilers,7,Vancouver Canucks,3,NaN,NaN,NaN,0
1986-12-30,Hartford Whalers,3,Washington Capitals,1,NaN,NaN,NaN,0
1986-12-31,Chicago Blackhawks,2,Buffalo Sabres,5,NaN,NaN,NaN,0
1986-12-31,Calgary Flames,4,Detroit Red Wings,6,NaN,NaN,NaN,0
1986-12-31,Hartford Whalers,2,Minnesota North Stars,5,NaN,NaN,NaN,0
1986-12-31,Quebec Nordiques,1,Montreal Canadiens,4,NaN,NaN,NaN,0
1986-12-31,New York Islanders,3,New York Rangers,4,NaN,NaN,OT,0
1986-12-31,Winnipeg Jets,1,Toronto Maple Leafs,6,NaN,NaN,NaN,0
1987-01-01,Pittsburgh Penguins,3,Washington Capitals,4,NaN,NaN,OT,0
1987-01-02,Winnipeg Jets,6,Buffalo Sabres,3,NaN,NaN,NaN,0
1987-01-02,Minnesota North Stars,1,Detroit Red Wings,2,NaN,NaN,NaN,0
1987-01-02,Boston Bruins,7,New Jersey Devils,2,NaN,NaN,NaN,0
1987-01-02,Los Angeles Kings,3,Vancouver Canucks,3,NaN,NaN,OT,0
1987-01-03,Chicago Blackhawks,3,Hartford Whalers,2,NaN,NaN,NaN,0
1987-01-03,Edmonton Oilers,8,Los Angeles Kings,1,NaN,NaN,NaN,0
1987-01-03,Detroit Red Wings,3,Minnesota North Stars,2,NaN,NaN,NaN,0
1987-01-03,Boston Bruins,5,New York Islanders,4,NaN,NaN,NaN,0
1987-01-03,Montreal Canadiens,3,Pittsburgh Penguins,6,NaN,NaN,NaN,0
1987-01-03,New York Rangers,5,Quebec Nordiques,2,NaN,NaN,NaN,0
1987-01-03,Calgary Flames,4,St. Louis Blues,7,NaN,NaN,NaN,0
1987-01-03,New Jersey Devils,2,Toronto Maple Leafs,7,NaN,NaN,NaN,0
1987-01-03,Philadelphia Flyers,4,Washington Capitals,1,NaN,NaN,NaN,0
1987-01-04,Quebec Nordiques,2,Buffalo Sabres,7,NaN,NaN,NaN,0
1987-01-04,Calgary Flames,4,Chicago Blackhawks,1,NaN,NaN,NaN,0
1987-01-04,Toronto Maple Leafs,3,Hartford Whalers,8,NaN,NaN,NaN,0
1987-01-04,Vancouver Canucks,2,Winnipeg Jets,4,NaN,NaN,NaN,0
1987-01-05,Montreal Canadiens,2,Boston Bruins,1,NaN,NaN,NaN,0
1987-01-05,Minnesota North Stars,3,New York Rangers,3,NaN,NaN,OT,0
1987-01-05,Washington Capitals,6,St. Louis Blues,4,NaN,NaN,NaN,0
1987-01-06,Toronto Maple Leafs,3,Detroit Red Wings,1,NaN,NaN,NaN,0
1987-01-06,Minnesota North Stars,3,New York Islanders,5,NaN,NaN,NaN,0
1987-01-06,New Jersey Devils,0,Philadelphia Flyers,4,NaN,NaN,NaN,0
1987-01-06,Vancouver Canucks,2,Quebec Nordiques,3,NaN,NaN,NaN,0
1987-01-07,Toronto Maple Leafs,4,Chicago Blackhawks,6,NaN,NaN,NaN,0
1987-01-07,Los Angeles Kings,6,Edmonton Oilers,1,NaN,NaN,NaN,0
1987-01-07,Vancouver Canucks,3,Montreal Canadiens,2,NaN,NaN,OT,0
1987-01-07,Philadelphia Flyers,6,New York Rangers,3,NaN,NaN,NaN,0
1987-01-07,Washington Capitals,2,Pittsburgh Penguins,5,NaN,NaN,NaN,0
1987-01-07,Hartford Whalers,3,St. Louis Blues,6,NaN,NaN,NaN,0
1987-01-07,Buffalo Sabres,4,Winnipeg Jets,2,NaN,NaN,NaN,0
1987-01-08,Detroit Red Wings,4,Boston Bruins,4,NaN,NaN,OT,0
1987-01-08,Los Angeles Kings,4,Calgary Flames,5,NaN,NaN,NaN,0
1987-01-08,Buffalo Sabres,4,Minnesota North Stars,5,NaN,NaN,OT,0
1987-01-08,Quebec Nordiques,4,New Jersey Devils,4,NaN,NaN,OT,0
1987-01-09,St. Louis Blues,1,Edmonton Oilers,5,NaN,NaN,NaN,0
1987-01-09,New York Islanders,2,New York Rangers,1,NaN,NaN,NaN,0
1987-01-09,Hartford Whalers,0,Winnipeg Jets,3,NaN,NaN,NaN,0
1987-01-09,Pittsburgh Penguins,2,Washington Capitals,3,NaN,NaN,NaN,0
1987-01-10,Philadelphia Flyers,5,Boston Bruins,4,NaN,NaN,NaN,0
1987-01-10,St. Louis Blues,2,Calgary Flames,5,NaN,NaN,NaN,0
1987-01-10,Winnipeg Jets,5,Detroit Red Wings,2,NaN,NaN,NaN,0
1987-01-10,Buffalo Sabres,8,Los Angeles Kings,5,NaN,NaN,NaN,0
1987-01-10,Hartford Whalers,3,Minnesota North Stars,4,NaN,NaN,NaN,0
1987-01-10,Quebec Nordiques,2,Montreal Canadiens,5,NaN,NaN,NaN,0
1987-01-10,Vancouver Canucks,2,New Jersey Devils,2,NaN,NaN,OT,0
1987-01-10,Toronto Maple Leafs,2,New York Islanders,3,NaN,NaN,NaN,0
1987-01-11,Detroit Red Wings,3,Chicago Blackhawks,5,NaN,NaN,NaN,0
1987-01-11,Calgary Flames,3,Edmonton Oilers,5,NaN,NaN,NaN,0
1987-01-11,Vancouver Canucks,3,New York Rangers,8,NaN,NaN,NaN,0
1987-01-11,Washington Capitals,2,Philadelphia Flyers,2,NaN,NaN,OT,0
1987-01-12,New York Rangers,1,Boston Bruins,4,NaN,NaN,NaN,0
1987-01-12,St. Louis Blues,4,Minnesota North Stars,4,NaN,NaN,OT,0
1987-01-12,Toronto Maple Leafs,1,Montreal Canadiens,2,NaN,NaN,NaN,0
1987-01-12,Hartford Whalers,5,New Jersey Devils,7,NaN,NaN,NaN,0
1987-01-13,Edmonton Oilers,5,Detroit Red Wings,3,NaN,NaN,NaN,0
1987-01-13,Pittsburgh Penguins,3,New York Islanders,3,NaN,NaN,OT,0
1987-01-13,Winnipeg Jets,3,Washington Capitals,2,NaN,NaN,NaN,0
1987-01-14,Montreal Canadiens,3,Buffalo Sabres,3,NaN,NaN,OT,0
1987-01-14,New York Rangers,8,Calgary Flames,5,NaN,NaN,NaN,0
1987-01-14,New Jersey Devils,3,Chicago Blackhawks,1,NaN,NaN,NaN,0
1987-01-14,Boston Bruins,1,Hartford Whalers,3,NaN,NaN,NaN,0
1987-01-14,Vancouver Canucks,0,Los Angeles Kings,4,NaN,NaN,NaN,0
1987-01-14,Winnipeg Jets,4,Pittsburgh Penguins,3,NaN,NaN,NaN,0
1987-01-14,Minnesota North Stars,3,Toronto Maple Leafs,2,NaN,NaN,NaN,0
1987-01-15,Hartford Whalers,4,Boston Bruins,6,NaN,NaN,NaN,0
1987-01-15,Toronto Maple Leafs,3,Detroit Red Wings,1,NaN,NaN,NaN,0
1987-01-15,Washington Capitals,3,New York Islanders,2,NaN,NaN,NaN,0
1987-01-15,Montreal Canadiens,3,Philadelphia Flyers,6,NaN,NaN,NaN,0
1987-01-15,Edmonton Oilers,4,Quebec Nordiques,1,NaN,NaN,NaN,0
1987-01-16,Winnipeg Jets,5,New Jersey Devils,4,NaN,NaN,NaN,0
1987-01-16,Los Angeles Kings,5,St. Louis Blues,3,NaN,NaN,NaN,0
1987-01-16,Calgary Flames,5,Vancouver Canucks,9,NaN,NaN,NaN,0
1987-01-17,Pittsburgh Penguins,2,Boston Bruins,4,NaN,NaN,NaN,0
1987-01-17,Vancouver Canucks,4,Calgary Flames,3,NaN,NaN,NaN,0
1987-01-17,Quebec Nordiques,2,Detroit Red Wings,3,NaN,NaN,NaN,0
1987-01-17,Washington Capitals,6,Hartford Whalers,1,NaN,NaN,NaN,0
1987-01-17,Chicago Blackhawks,2,Minnesota North Stars,3,NaN,NaN,NaN,0
1987-01-17,Buffalo Sabres,2,Montreal Canadiens,4,NaN,NaN,NaN,0
1987-01-17,Philadelphia Flyers,4,New York Islanders,2,NaN,NaN,NaN,0
1987-01-17,Los Angeles Kings,4,St. Louis Blues,4,NaN,NaN,OT,0
1987-01-17,Edmonton Oilers,7,Toronto Maple Leafs,4,NaN,NaN,NaN,0
1987-01-18,Edmonton Oilers,5,Buffalo Sabres,6,NaN,NaN,OT,0
1987-01-18,Quebec Nordiques,5,Chicago Blackhawks,3,NaN,NaN,NaN,0
1987-01-18,Washington Capitals,6,New Jersey Devils,1,NaN,NaN,NaN,0
1987-01-18,New York Islanders,3,Philadelphia Flyers,1,NaN,NaN,NaN,0
1987-01-18,Detroit Red Wings,1,Pittsburgh Penguins,0,NaN,NaN,NaN,0
1987-01-18,Minnesota North Stars,3,Winnipeg Jets,5,NaN,NaN,NaN,0
1987-01-19,New York Rangers,2,Los Angeles Kings,2,NaN,NaN,OT,0
1987-01-19,Hartford Whalers,5,Montreal Canadiens,4,NaN,NaN,OT,0
1987-01-19,Vancouver Canucks,4,Winnipeg Jets,5,NaN,NaN,NaN,0
1987-01-20,Buffalo Sabres,0,Minnesota North Stars,5,NaN,NaN,NaN,0
1987-01-20,Calgary Flames,3,New York Islanders,1,NaN,NaN,NaN,0
1987-01-20,Boston Bruins,5,Quebec Nordiques,3,NaN,NaN,NaN,0
1987-01-20,New Jersey Devils,3,Washington Capitals,6,NaN,NaN,NaN,0
1987-01-21,Philadelphia Flyers,5,Chicago Blackhawks,5,NaN,NaN,OT,0
1987-01-21,New York Islanders,5,Detroit Red Wings,8,NaN,NaN,NaN,0
1987-01-21,Montreal Canadiens,1,Hartford Whalers,3,NaN,NaN,NaN,0
1987-01-21,Pittsburgh Penguins,5,Los Angeles Kings,10,NaN,NaN,NaN,0
1987-01-21,St. Louis Blues,2,Toronto Maple Leafs,4,NaN,NaN,NaN,0
1987-01-21,New York Rangers,3,Vancouver Canucks,5,NaN,NaN,NaN,0
1987-01-21,Edmonton Oilers,5,Winnipeg Jets,3,NaN,NaN,NaN,0
1987-01-22,Montreal Canadiens,3,Boston Bruins,7,NaN,NaN,NaN,0
1987-01-22,Calgary Flames,5,New Jersey Devils,7,334,NaN,NaN,0
1987-01-23,Washington Capitals,3,Buffalo Sabres,2,NaN,NaN,NaN,0
1987-01-23,St. Louis Blues,3,Detroit Red Wings,4,NaN,NaN,NaN,0
1987-01-23,New York Rangers,4,Edmonton Oilers,7,NaN,NaN,NaN,0
1987-01-23,Quebec Nordiques,2,Hartford Whalers,3,NaN,NaN,NaN,0
1987-01-23,Minnesota North Stars,6,Los Angeles Kings,3,NaN,NaN,NaN,0
1987-01-23,Chicago Blackhawks,3,Philadelphia Flyers,4,NaN,NaN,NaN,0
1987-01-23,Pittsburgh Penguins,6,Vancouver Canucks,0,NaN,NaN,NaN,0
1987-01-23,Toronto Maple Leafs,5,Winnipeg Jets,7,NaN,NaN,NaN,0
1987-01-24,Calgary Flames,3,Boston Bruins,5,NaN,NaN,NaN,0
1987-01-24,Pittsburgh Penguins,2,Edmonton Oilers,4,NaN,NaN,NaN,0
1987-01-24,Chicago Blackhawks,1,Montreal Canadiens,3,NaN,NaN,NaN,0
1987-01-24,Philadelphia Flyers,3,New Jersey Devils,4,NaN,NaN,NaN,0
1987-01-24,New York Islanders,2,Quebec Nordiques,1,NaN,NaN,OT,0
1987-01-24,Detroit Red Wings,3,St. Louis Blues,5,NaN,NaN,NaN,0
1987-01-24,Hartford Whalers,3,Toronto Maple Leafs,0,NaN,NaN,NaN,0
1987-01-24,Buffalo Sabres,6,Washington Capitals,3,NaN,NaN,NaN,0
1987-01-26,Buffalo Sabres,2,Boston Bruins,6,NaN,NaN,NaN,0
1987-01-26,Montreal Canadiens,3,Chicago Blackhawks,2,NaN,NaN,NaN,0
1987-01-26,New Jersey Devils,3,New York Rangers,6,NaN,NaN,NaN,0
1987-01-26,Calgary Flames,6,Toronto Maple Leafs,5,NaN,NaN,OT,0
1987-01-27,Winnipeg Jets,2,New York Islanders,2,NaN,NaN,OT,0
1987-01-27,Washington Capitals,5,Pittsburgh Penguins,7,NaN,NaN,NaN,0
1987-01-27,Hartford Whalers,2,Quebec Nordiques,4,NaN,NaN,NaN,0
1987-01-27,Montreal Canadiens,1,St. Louis Blues,2,NaN,NaN,NaN,0
1987-01-27,Edmonton Oilers,4,Vancouver Canucks,4,NaN,NaN,OT,0
1987-01-28,Philadelphia Flyers,7,Buffalo Sabres,4,NaN,NaN,NaN,0
1987-01-28,Toronto Maple Leafs,0,Chicago Blackhawks,5,NaN,NaN,NaN,0
1987-01-28,Washington Capitals,2,Detroit Red Wings,1,NaN,NaN,NaN,0
1987-01-28,Vancouver Canucks,3,Edmonton Oilers,7,NaN,NaN,NaN,0
1987-01-28,New Jersey Devils,2,Los Angeles Kings,6,NaN,NaN,NaN,0
1987-01-28,Winnipeg Jets,2,New York Rangers,1,NaN,NaN,NaN,0
1987-01-29,Hartford Whalers,6,Boston Bruins,3,NaN,NaN,NaN,0
1987-01-29,Minnesota North Stars,3,Calgary Flames,3,NaN,NaN,OT,0
1987-01-29,Pittsburgh Penguins,3,Philadelphia Flyers,5,NaN,NaN,NaN,0
1987-01-29,Toronto Maple Leafs,2,St. Louis Blues,4,NaN,NaN,NaN,0
1987-01-30,Quebec Nordiques,1,Buffalo Sabres,3,NaN,NaN,NaN,0
1987-01-30,Minnesota North Stars,2,Edmonton Oilers,2,NaN,NaN,OT,0
1987-01-30,New Jersey Devils,4,Vancouver Canucks,3,NaN,NaN,NaN,0
1987-01-30,New York Islanders,3,Washington Capitals,3,NaN,NaN,OT,0
1987-01-31,Winnipeg Jets,3,Boston Bruins,6,NaN,NaN,NaN,0
1987-01-31,New Jersey Devils,3,Calgary Flames,5,NaN,NaN,NaN,0
1987-01-31,Los Angeles Kings,3,Montreal Canadiens,5,NaN,NaN,NaN,0
1987-01-31,Hartford Whalers,2,New York Islanders,4,NaN,NaN,NaN,0
1987-01-31,New York Rangers,3,Philadelphia Flyers,1,NaN,NaN,NaN,0
1987-01-31,Chicago Blackhawks,4,St. Louis Blues,4,NaN,NaN,OT,0
1987-01-31,Detroit Red Wings,4,Toronto Maple Leafs,2,NaN,NaN,NaN,0
1987-02-01,Detroit Red Wings,1,Buffalo Sabres,6,NaN,NaN,NaN,0
1987-02-01,Edmonton Oilers,4,Chicago Blackhawks,6,NaN,NaN,NaN,0
1987-02-01,Boston Bruins,4,New York Rangers,5,NaN,NaN,NaN,0
1987-02-01,Hartford Whalers,8,Pittsburgh Penguins,6,NaN,NaN,NaN,0
1987-02-01,Los Angeles Kings,2,Quebec Nordiques,3,NaN,NaN,NaN,0
1987-02-01,Minnesota North Stars,4,Vancouver Canucks,3,NaN,NaN,NaN,0
1987-02-01,Winnipeg Jets,4,Washington Capitals,6,NaN,NaN,NaN,0
1987-02-02,Philadelphia Flyers,4,Toronto Maple Leafs,8,NaN,NaN,NaN,0
1987-02-03,Vancouver Canucks,4,Calgary Flames,2,NaN,NaN,NaN,0
1987-02-03,Montreal Canadiens,1,Quebec Nordiques,4,NaN,NaN,NaN,0
1987-02-03,Edmonton Oilers,4,St. Louis Blues,2,NaN,NaN,NaN,0
1987-02-04,Detroit Red Wings,4,Chicago Blackhawks,5,NaN,NaN,NaN,0
1987-02-04,Buffalo Sabres,3,Hartford Whalers,1,NaN,NaN,NaN,0
1987-02-04,Edmonton Oilers,6,Minnesota North Stars,5,NaN,NaN,OT,0
1987-02-04,Quebec Nordiques,3,Montreal Canadiens,4,NaN,NaN,NaN,0
1987-02-04,Washington Capitals,2,New York Rangers,3,NaN,NaN,NaN,0
1987-02-04,Los Angeles Kings,4,Toronto Maple Leafs,5,NaN,NaN,NaN,0
1987-02-04,New York Islanders,1,Vancouver Canucks,4,NaN,NaN,NaN,0
1987-02-04,Philadelphia Flyers,3,Winnipeg Jets,5,NaN,NaN,NaN,0
1987-02-05,Pittsburgh Penguins,5,Boston Bruins,6,NaN,NaN,NaN,0
1987-02-05,St. Louis Blues,2,Calgary Flames,1,NaN,NaN,NaN,0
1987-02-06,Minnesota North Stars,4,Detroit Red Wings,6,NaN,NaN,NaN,0
1987-02-06,New York Islanders,3,Edmonton Oilers,3,NaN,NaN,OT,0
1987-02-06,St. Louis Blues,2,Vancouver Canucks,2,NaN,NaN,OT,0
1987-02-06,Los Angeles Kings,1,Winnipeg Jets,6,NaN,NaN,NaN,0
1987-02-06,Hartford Whalers,5,Washington Capitals,2,NaN,NaN,NaN,0
1987-02-07,Toronto Maple Leafs,5,Boston Bruins,8,NaN,NaN,NaN,0
1987-02-07,New York Islanders,1,Calgary Flames,4,NaN,NaN,NaN,0
1987-02-07,Montreal Canadiens,1,Hartford Whalers,3,NaN,NaN,NaN,0
1987-02-07,Detroit Red Wings,5,Minnesota North Stars,3,NaN,NaN,NaN,0
1987-02-07,Philadelphia Flyers,2,New Jersey Devils,3,NaN,NaN,NaN,0
1987-02-07,Chicago Blackhawks,1,Pittsburgh Penguins,4,NaN,NaN,NaN,0
1987-02-07,Buffalo Sabres,2,Quebec Nordiques,5,NaN,NaN,NaN,0
1987-02-07,New York Rangers,5,Washington Capitals,4,NaN,NaN,OT,0
1987-02-08,Quebec Nordiques,2,Boston Bruins,1,NaN,NaN,NaN,0
1987-02-08,Chicago Blackhawks,4,Buffalo Sabres,7,NaN,NaN,NaN,0
1987-02-08,St. Louis Blues,2,Edmonton Oilers,6,NaN,NaN,NaN,0
1987-02-08,Pittsburgh Penguins,2,New Jersey Devils,1,NaN,NaN,OT,0
1987-02-08,Toronto Maple Leafs,5,New York Rangers,4,NaN,NaN,NaN,0
1987-02-08,Calgary Flames,3,Vancouver Canucks,2,NaN,NaN,NaN,0
1987-02-08,Los Angeles Kings,1,Winnipeg Jets,3,NaN,NaN,NaN,0
1987-02-14,New Jersey Devils,1,Detroit Red Wings,5,NaN,NaN,NaN,0
1987-02-14,Hartford Whalers,2,Los Angeles Kings,5,NaN,NaN,NaN,0
1987-02-14,Calgary Flames,3,Minnesota North Stars,2,NaN,NaN,NaN,0
1987-02-14,Winnipeg Jets,2,Montreal Canadiens,5,NaN,NaN,NaN,0
1987-02-14,Buffalo Sabres,5,New York Islanders,1,NaN,NaN,NaN,0
1987-02-14,Vancouver Canucks,3,Pittsburgh Penguins,3,NaN,NaN,OT,0
1987-02-14,Philadelphia Flyers,4,St. Louis Blues,2,NaN,NaN,NaN,0
1987-02-14,Boston Bruins,4,Toronto Maple Leafs,5,NaN,NaN,NaN,0
1987-02-15,Quebec Nordiques,4,Chicago Blackhawks,6,NaN,NaN,NaN,0
1987-02-15,Washington Capitals,5,Edmonton Oilers,3,NaN,NaN,NaN,0
1987-02-15,St. Louis Blues,2,Minnesota North Stars,3,NaN,NaN,NaN,0
1987-02-15,Pittsburgh Penguins,1,New York Rangers,4,NaN,NaN,NaN,0
1987-02-16,Toronto Maple Leafs,1,Los Angeles Kings,1,NaN,NaN,OT,0
1987-02-16,Boston Bruins,3,Montreal Canadiens,7,NaN,NaN,NaN,0
1987-02-16,Calgary Flames,5,Philadelphia Flyers,0,NaN,NaN,NaN,0
1987-02-17,Hartford Whalers,5,Chicago Blackhawks,4,NaN,NaN,NaN,0
1987-02-17,Philadelphia Flyers,3,New York Islanders,2,NaN,NaN,NaN,0
1987-02-17,Detroit Red Wings,2,New York Rangers,6,NaN,NaN,NaN,0
1987-02-17,Calgary Flames,3,Pittsburgh Penguins,1,NaN,NaN,NaN,0
1987-02-17,Winnipeg Jets,3,Quebec Nordiques,3,NaN,NaN,OT,0
1987-02-17,Vancouver Canucks,4,St. Louis Blues,3,NaN,NaN,NaN,0
1987-02-18,Boston Bruins,3,Buffalo Sabres,4,NaN,NaN,NaN,0
1987-02-18,Winnipeg Jets,2,Detroit Red Wings,5,NaN,NaN,NaN,0
1987-02-18,Toronto Maple Leafs,2,Edmonton Oilers,9,NaN,NaN,NaN,0
1987-02-18,Washington Capitals,4,Los Angeles Kings,7,NaN,NaN,NaN,0
1987-02-18,Vancouver Canucks,3,Minnesota North Stars,7,NaN,NaN,NaN,0
1987-02-18,New York Islanders,1,Montreal Canadiens,1,NaN,NaN,OT,0
1987-02-18,Hartford Whalers,6,New Jersey Devils,3,NaN,NaN,NaN,0
1987-02-19,New York Rangers,2,Chicago Blackhawks,5,NaN,NaN,NaN,0
1987-02-19,Pittsburgh Penguins,4,Philadelphia Flyers,4,NaN,NaN,OT,0
1987-02-19,Minnesota North Stars,2,St. Louis Blues,6,NaN,NaN,NaN,0
1987-02-20,Toronto Maple Leafs,2,Calgary Flames,7,NaN,NaN,NaN,0
1987-02-20,Quebec Nordiques,3,Detroit Red Wings,6,NaN,NaN,NaN,0
1987-02-20,Buffalo Sabres,6,New York Rangers,3,NaN,NaN,NaN,0
1987-02-20,Washington Capitals,6,Vancouver Canucks,3,NaN,NaN,NaN,0
1987-02-20,Boston Bruins,2,Winnipeg Jets,6,NaN,NaN,NaN,0
1987-02-21,Chicago Blackhawks,6,Hartford Whalers,3,NaN,NaN,NaN,0
1987-02-21,Philadelphia Flyers,4,Los Angeles Kings,2,NaN,NaN,NaN,0
1987-02-21,Boston Bruins,1,Minnesota North Stars,0,NaN,NaN,NaN,0
1987-02-21,Montreal Canadiens,5,New York Islanders,6,NaN,NaN,NaN,0
1987-02-21,New Jersey Devils,6,Pittsburgh Penguins,5,NaN,NaN,NaN,0
1987-02-21,Quebec Nordiques,3,St. Louis Blues,4,NaN,NaN,OT,0
1987-02-22,Hartford Whalers,3,Buffalo Sabres,5,NaN,NaN,NaN,0
1987-02-22,Washington Capitals,5,Calgary Flames,2,NaN,NaN,NaN,0
1987-02-22,Detroit Red Wings,2,Chicago Blackhawks,2,NaN,NaN,OT,0
1987-02-22,New York Islanders,7,New Jersey Devils,0,NaN,NaN,NaN,0
1987-02-22,Pittsburgh Penguins,4,New York Rangers,2,NaN,NaN,NaN,0
1987-02-22,Toronto Maple Leafs,2,Vancouver Canucks,3,NaN,NaN,NaN,0
1987-02-22,Edmonton Oilers,2,Winnipeg Jets,5,NaN,NaN,NaN,0
